_dedupe_key,_endpoint,_member,_query_label,_collected_at,_comment_id,_video_id,_channel_id,comment_published_at,comment_author,comment_like_count,comment_text,_source_file,_parent_comment_id,comment_author_channel_id
commentThreads.list|UgxeYxMpbyZ7TZ9WiJd4AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||UgxeYxMpbyZ7TZ9WiJd4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,UgxeYxMpbyZ7TZ9WiJd4AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-04-20T19:26:38Z,@Noorewok,14408.0,My top lashes are literally your bottom ones 😏,youtube_comments_raw_member_1.csv,,UCBu_asx7zvb4DYPjwqTownA
commentThreads.list|UgzsDJndVSaYFfRZydV4AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||UgzsDJndVSaYFfRZydV4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,UgzsDJndVSaYFfRZydV4AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-04-13T10:32:05Z,@mariyamnoormohammed2327,5670.0,I am not a false lashes person and this is video is definitely for me😍😍😍😍,youtube_comments_raw_member_1.csv,,UC68B4cU8Q-dyLzBYZJxD1GA
commentThreads.list|UgzafJH-AuIQJUXB4qB4AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||UgzafJH-AuIQJUXB4qB4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,UgzafJH-AuIQJUXB4qB4AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-07-09T16:59:30Z,@magdalene74,8689.0,"step one, have incredible genetic long, luscious lashes..",youtube_comments_raw_member_1.csv,,UCFeX7j-6K4zSBQNavYgzGQg
commentThreads.list|UgxTos2oXbJVN0tFUMl4AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||UgxTos2oXbJVN0tFUMl4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,UgxTos2oXbJVN0tFUMl4AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-04-20T17:21:40Z,@feelthejoy,5440.0,This is how a lot of women were taught to do their lashes in the 60s. My mom did her lashes like this for years - except she separated the lashes with a pin (!) rather than a lash comb!,youtube_comments_raw_member_1.csv,,UCrzWMjPJyCVvC8Rv3OrRcVA
commentThreads.list|Ugxwmk3J77O66_b9RwV4AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||Ugxwmk3J77O66_b9RwV4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,Ugxwmk3J77O66_b9RwV4AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-04-19T03:52:06Z,@anthonydavila9415,5766.0,My mom taught me this when I was younger and I couldn’t thank her enough lol I hate using false lashes,youtube_comments_raw_member_1.csv,,UCJhhmfG6rsgHDR6FxiiCMeA
commentThreads.list|UgzSQkcqD9hKta8xNb54AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||UgzSQkcqD9hKta8xNb54AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,UgzSQkcqD9hKta8xNb54AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-09-16T03:17:25Z,@GirlWhoCantSmell,1889.0,"As a Latina, I'm naturally hairy and my eye lashes are the one thing that compensate for all of the overall body waxing.",youtube_comments_raw_member_1.csv,,UCei9S9pMJgWZpIicxfI4P0w
commentThreads.list|Ugwv8aNF71mQO9MbvrV4AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||Ugwv8aNF71mQO9MbvrV4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,Ugwv8aNF71mQO9MbvrV4AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-04-22T20:24:42Z,@penguinbun,1804.0,"me seeing this video right after a lash extension appointment: 
👁👄👁",youtube_comments_raw_member_1.csv,,UCc4vYiKkJ3EDxHvk2f7sDtQ
commentThreads.list|UgzsnmOfy7itFxn4QA14AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||UgzsnmOfy7itFxn4QA14AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,UgzsnmOfy7itFxn4QA14AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-04-25T00:56:26Z,@Amorantasia1,11811.0,So no one is gonna mention her perfect brows? 😍,youtube_comments_raw_member_1.csv,,UCg1caaGlJFsW0kv4G_QJklw
commentThreads.list|UgzuG4Uw2g3Nt6ljrLR4AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||UgzuG4Uw2g3Nt6ljrLR4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,UgzuG4Uw2g3Nt6ljrLR4AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-09-06T12:28:55Z,@itsjjallday,2530.0,I've always done this. I remember a friend nearly having a panic attack in high school seeing me pull out a curler after putting on mascara. It truly is the best way to hold the curl. A+!,youtube_comments_raw_member_1.csv,,UCsgsB_0sybI3UBI4hETsSbg
commentThreads.list|UgzwwLdwkGpVICtpkeF4AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||UgzwwLdwkGpVICtpkeF4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,UgzwwLdwkGpVICtpkeF4AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-04-19T13:52:09Z,@uccreations5354,1516.0,No body's gonna talk about her beautiful eyes without amd with mascara,youtube_comments_raw_member_1.csv,,UCdGC3eDu4bj6pXEMMH4nLRA
commentThreads.list|UgwcqsocWGTp7BYCTth4AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||UgwcqsocWGTp7BYCTth4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,UgwcqsocWGTp7BYCTth4AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-04-23T08:30:48Z,@jeaninewormwood5810,5489.0,STEP 1 : be blessed with marvelous natural lashes like Smitha,youtube_comments_raw_member_1.csv,,UCaS44wESfDcYsUHnOncKtSA
commentThreads.list|UgwUGe5NyBzdYbpZSKZ4AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||UgwUGe5NyBzdYbpZSKZ4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,UgwUGe5NyBzdYbpZSKZ4AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2024-05-18T10:10:16Z,@opiiumn,12.0,TYSM MY FRIENDS THOUGHT I WAS WEARING FALSIES,youtube_comments_raw_member_1.csv,,UC1nb3-5IfPkzGsAVx7UGsig
commentThreads.list|UgyESWAYtEZ7azBeB3d4AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||UgyESWAYtEZ7azBeB3d4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,UgyESWAYtEZ7azBeB3d4AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-04-27T13:18:16Z,@unpopularexists,3912.0,no one's going to talk about how the mascara didn't get to her eyelids. like how🥺,youtube_comments_raw_member_1.csv,,UCor4nNNmLWsot4DpLSXvgnQ
commentThreads.list|Ugw9fdIutYvLwnJeEIN4AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||Ugw9fdIutYvLwnJeEIN4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,Ugw9fdIutYvLwnJeEIN4AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-04-24T15:55:03Z,@moyachicken,1313.0,How does she keep her eye open so well when she used the pencil. I would literally poke my eye and end up crying.,youtube_comments_raw_member_1.csv,,UCTo0k876hc6_83X5T4JNftg
commentThreads.list|UgwgY8kUKCiA7AMoA4x4AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||UgwgY8kUKCiA7AMoA4x4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,UgwgY8kUKCiA7AMoA4x4AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-07-09T20:33:57Z,@dianebarbero3721,1790.0,"I've been thinking about getting false lashes since I'm 67 years old and my lashes seem very thin, but after watching your video I'm determined to go and use the same products that you are using and try to get the same effect as you.  Thanks for helping me try your method!",youtube_comments_raw_member_1.csv,,UCp7wfgPn4UqZ1FWFDd6Aj6A
commentThreads.list|Ugw_GfEBQ9-KvOQ7dE94AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||Ugw_GfEBQ9-KvOQ7dE94AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,Ugw_GfEBQ9-KvOQ7dE94AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-05-02T04:38:32Z,@curlygurlxo,130.0,"""Better than your false lashes""....good, since I still can't put false lashes on lol",youtube_comments_raw_member_1.csv,,UC4OCGT7XXeRr-4aUmn-LUpA
commentThreads.list|UgyvclN8jqrLw7XIreV4AaABAg|UCWrIczmOFMmQ2wxWZpvKrPQ|6w7kpxmXa_E||UgyvclN8jqrLw7XIreV4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:05.785851+00:00,UgyvclN8jqrLw7XIreV4AaABAg,6w7kpxmXa_E,UCWrIczmOFMmQ2wxWZpvKrPQ,2021-04-20T01:12:39Z,@andreesandahl300,687.0,I accidentally bought water proof mascara and noticed how my eyelashes stayed curled all day,youtube_comments_raw_member_1.csv,,UCRVvs67FhDLy2rI3Pdhu_Mw
commentThreads.list|UgzkuEMZYjwg_JKB3i14AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgzkuEMZYjwg_JKB3i14AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgzkuEMZYjwg_JKB3i14AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-05-09T02:30:16Z,@Angel-fj6hn,1916.0,When Bretman said “come closer cause you know James is gonna be particular with that shit” had me dead lmaooo,youtube_comments_raw_member_1.csv,,UCt2VxW9fRn8XvnYy6cqHDrQ
commentThreads.list|UgxU04jDJiX2BXsK3fl4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgxU04jDJiX2BXsK3fl4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgxU04jDJiX2BXsK3fl4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-05-09T21:03:10Z,@leelaowen2779,2242.0,"benny seemed so unnatural and forced that bretman looked uncomfortable, also ashley and nikita seem like they were meant for each other!",youtube_comments_raw_member_1.csv,,UCeNpJnj5ED_Cb-RtRVBTnEQ
commentThreads.list|UgxB8-ssrcfnjIbaoxp4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgxB8-ssrcfnjIbaoxp4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgxB8-ssrcfnjIbaoxp4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-08-24T13:50:10Z,@oreganook,968.0,"The fact that Gabriel could smile through it all and not crying, that’s amazing. Everyone takes it so horribly and he took it as a good thing.",youtube_comments_raw_member_1.csv,,UCwfzla8dsBunq8at9Od0zUA
commentThreads.list|UgyZtXjbkcREM8bpsa94AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgyZtXjbkcREM8bpsa94AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgyZtXjbkcREM8bpsa94AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2025-05-13T20:37:54Z,@gi_0zx,25.0,well this aged well,youtube_comments_raw_member_1.csv,,UCELrKtKgSaMvlkD3EY3hC4g
commentThreads.list|UgwWFtV80nliERDKD994AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgwWFtV80nliERDKD994AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgwWFtV80nliERDKD994AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-05-09T08:23:37Z,@isabelleallegra4284,564.0,Nikita and Ashley’s bond was so cute 🥺,youtube_comments_raw_member_1.csv,,UCNnsPQDOxqYSuEgjLAwjMvA
commentThreads.list|Ugz15aU59pqAASHjoRp4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||Ugz15aU59pqAASHjoRp4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,Ugz15aU59pqAASHjoRp4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-05-10T20:39:46Z,@boogiemonstermom,778.0,"I am so Ashley for the win. She's someone I would genuinely watch. She just seems the most real and true to herself, and has the talent to be a top influencer. Come on Ashley, bring home the win for all the mommas out there!",youtube_comments_raw_member_1.csv,,UC4xtaPq5H-fEEtbPDggPW6g
commentThreads.list|UgxNjeFal_7zU-wi5jR4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgxNjeFal_7zU-wi5jR4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgxNjeFal_7zU-wi5jR4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-05-08T20:21:06Z,@johnl.5046,1829.0,"I mean, They're already instant influencers whether they win or lose. The show is really entertaining & successful. They're going to get a huge following on social media from it. They all won in my book.",youtube_comments_raw_member_1.csv,,UCSP_TFDIK0OZXCyYg8TyGQw
commentThreads.list|UgxF-WpMHcXWErFfl7p4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgxF-WpMHcXWErFfl7p4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgxF-WpMHcXWErFfl7p4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2025-05-12T06:43:24Z,@mar-zr1js,59.0,Here from the tik tok video😭,youtube_comments_raw_member_1.csv,,UCpxXVLNJX5RhdjkD5cCtf3Q
commentThreads.list|UgyyIo3SWg70sxP3l914AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgyyIo3SWg70sxP3l914AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgyyIo3SWg70sxP3l914AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-05-09T01:46:44Z,@lanadelyayo,2834.0,"I felt so sad for kailin when she said ""It just sucks because the content that i cut was like my personality"".",youtube_comments_raw_member_1.csv,,UCzlqeTsuDBeusKVDE01mEOw
commentThreads.list|UgwEIKcDi6GEJSDADMl4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgwEIKcDi6GEJSDADMl4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgwEIKcDi6GEJSDADMl4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-05-08T19:39:03Z,@georgia9530,640.0,Benni sabotaged himself by putting Nikita and Ashley together,youtube_comments_raw_member_1.csv,,UC9XV_ID19tlbKMGUNSDLCQg
commentThreads.list|UgzGy6AtD8v4CregL9Z4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgzGy6AtD8v4CregL9Z4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgzGy6AtD8v4CregL9Z4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-05-08T22:01:54Z,@Sullivanin,1719.0,I think people should remember that the contestants definitely read these comments.  It’s one thing to offer constructive criticism but there’s no reason to be rude and hateful just because you didn’t click with someone’s video or personality.,youtube_comments_raw_member_1.csv,,UCZzP9_POmWMsgz7SjPzh9CA
commentThreads.list|UgwT2HwnFajzmtVn_jB4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgwT2HwnFajzmtVn_jB4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgwT2HwnFajzmtVn_jB4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2021-05-21T17:37:22Z,@RavenRaye,2660.0,"14:03
Bretman: *not feeling it*
Benny: turns around
Bretman: ""I love it"" *dying a little inside* 💀",youtube_comments_raw_member_1.csv,,UCLW7gX4lp2dRHOR5fXvax1w
commentThreads.list|UgwfQLXtrvZ11TnjOQV4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgwfQLXtrvZ11TnjOQV4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgwfQLXtrvZ11TnjOQV4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-05-08T20:07:19Z,@xxMadison_xx,3893.0,I feel like the only two people who were actually connecting were nikita dragun and Ashley everyone else were not really acting like themselves...and everything seemed so fabricated,youtube_comments_raw_member_1.csv,,UCCEVFjbbTrlHrk7LwYVkaKw
commentThreads.list|UgyM_8dHz1XJk7Jw4Dh4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgyM_8dHz1XJk7Jw4Dh4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgyM_8dHz1XJk7Jw4Dh4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-05-20T13:24:16Z,@sofiadumb9667,5812.0,Ashley can literally vibe with everyone. So whoever she gets paired with its gonna come out well.,youtube_comments_raw_member_1.csv,,UCuDZ3Gid3G-K8vij_-j5vyQ
commentThreads.list|Ugynz0MGRMdajIBLUpB4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||Ugynz0MGRMdajIBLUpB4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,Ugynz0MGRMdajIBLUpB4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-05-10T20:02:29Z,@peytonvolk-tuller9250,474.0,i love how ashley and nikita instantly had the best connection ever,youtube_comments_raw_member_1.csv,,UCQ4UjMZHAh0-qHfWRQYSP5A
commentThreads.list|Ugz5unLj9PFo3Y9V_ox4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||Ugz5unLj9PFo3Y9V_ox4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,Ugz5unLj9PFo3Y9V_ox4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2021-02-19T04:28:39Z,@RandomPerson-dr6re,833.0,I love how Gabriel was still smiling 🥺 he's so positive. He wasn't even sad which is the correct mindset to have.,youtube_comments_raw_member_1.csv,,UCBQGRNDGZdDWJcN0wXovQSQ
commentThreads.list|UgyIJBWa_Jfzu_ZRm8l4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgyIJBWa_Jfzu_ZRm8l4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgyIJBWa_Jfzu_ZRm8l4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-05-08T22:52:13Z,@jenniferlopez9455,5405.0,When Louie said “ if it makes you feel better.. Gabriel’s not even on camera” ahahahaha,youtube_comments_raw_member_1.csv,,UCtU5ty4uJ8fM-cYsC_tD_uw
commentThreads.list|Ugz4_YoCk-glOCHCfnV4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||Ugz4_YoCk-glOCHCfnV4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,Ugz4_YoCk-glOCHCfnV4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-05-08T21:22:19Z,@misos0uup,2942.0,Ashely and Nikita is a iconic duo that we never knew we needed,youtube_comments_raw_member_1.csv,,UCWlNKF8mmOsqaW72m6iUrtw
commentThreads.list|Ugz4_1q7c668tFLPrcJ4AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||Ugz4_1q7c668tFLPrcJ4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,Ugz4_1q7c668tFLPrcJ4AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2020-05-19T00:29:11Z,@user-fv4uy7zv5m,4480.0,"Ashley is honestly one of the most talented artist on this show, and how she incorporated her life story into an enjoyable video with Nikita is skilllll",youtube_comments_raw_member_1.csv,,UCSElXlZCvzcjbsGN11xE2Xw
commentThreads.list|UgzWNyvp-wyQF5VMtn14AaABAg|UCucot-Zp428OwkyRm2I7v2Q|AGL7ealeXpw||UgzWNyvp-wyQF5VMtn14AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.551610+00:00,UgzWNyvp-wyQF5VMtn14AaABAg,AGL7ealeXpw,UCucot-Zp428OwkyRm2I7v2Q,2021-03-11T12:27:35Z,@dreamiesczennie528,2802.0,"Benny: ""be you! Always be you!""
Also benny: *copies bretman the whole collab vid*",youtube_comments_raw_member_1.csv,,UCmXqALRlsWwicmFCohb33SA
commentThreads.list|UgytGU4t_KXHDHLwBpp4AaABAg|UCwjSULn8-uq_AZXcknmTsfQ|uaBGyim0rQ8||UgytGU4t_KXHDHLwBpp4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.794065+00:00,UgytGU4t_KXHDHLwBpp4AaABAg,uaBGyim0rQ8,UCwjSULn8-uq_AZXcknmTsfQ,2026-01-13T04:34:24Z,@Kailloumitchell,21880.0,"Your face shape is actually teaaa, and skin is gorgeous. Nothing to hide❤😌",youtube_comments_raw_member_1.csv,,UCX2qGW3yDO3AOTFWVe2zAcQ
commentThreads.list|UgztWVNuj63ECKDc_5p4AaABAg|UCwjSULn8-uq_AZXcknmTsfQ|uaBGyim0rQ8||UgztWVNuj63ECKDc_5p4AaABAg|,commentThreads.list,member_1,"beauty youtuber, beauty influencer, beauty vlog, get ready with me beauty, beauty favorites, clean beauty, everyday makeup look",2026-02-26T10:36:14.794065+00:00,UgztWVNuj63ECKDc_5p4AaABAg,uaBGyim0rQ8,UCwjSULn8-uq_AZXcknmTsfQ,2026-01-13T05:19:05Z,@Chipee-eyekon,14951.0,What exactly we hiding here?,youtube_comments_raw_member_1.csv,,UCjd0rcJmfBqSygu5ravNEdg
